sales_order_id,date_key,store_key,product_key,channel,quantity,gross_amount,discount_amount,net_amount,cost_amount
100377,2024-01-05,4,2,Delivery,3,10.5,1.05,9.45,2.85
100378,2024-01-05,4,6,In Store,2,9.2,0.92,8.28,2.6
100379,2024-01-05,4,9,In Store,1,3.4,0.0,3.4,1.1
100380,2024-01-05,4,11,Mobile Order,1,6.5,0.65,5.85,2.6
100381,2024-01-05,4,3,Mobile Order,1,4.25,0.0,4.25,1.2
100382,2024-01-05,4,11,In Store,1,6.5,0.0,6.5,2.6
100383,2024-01-05,5,11,Mobile Order,2,13.0,2.6,10.4,5.2
100384,2024-01-05,5,9,In Store,1,3.4,0.0,3.4,1.1
100385,2024-01-05,5,6,Delivery,1,4.6,0.0,4.6,1.3
100386,2024-01-05,5,3,In Store,1,4.25,0.0,4.25,1.2
100387,2024-01-05,5,5,Delivery,1,4.1,0.0,4.1,1.15
100388,2024-01-05,5,11,Delivery,1,6.5,0.0,6.5,2.6
100389,2024-01-05,5,7,In Store,1,4.75,0.0,4.75,1.35
100390,2024-01-05,5,3,Mobile Order,1,4.25,0.0,4.25,1.2
100391,2024-01-05,5,4,Delivery,2,10.2,0.0,10.2,2.9
100392,2024-01-05,6,7,Delivery,1,4.75,0.0,4.75,1.35
100393,2024-01-05,6,11,In Store,1,6.5,0.0,6.5,2.6
100394,2024-01-05,6,7,Mobile Order,1,4.75,0.0,4.75,1.35
100395,2024-01-05,6,5,In Store,1,4.1,0.0,4.1,1.15
100396,2024-01-05,6,9,In Store,1,3.4,0.0,3.4,1.1
100397,2024-01-05,6,6,In Store,1,4.6,0.46,4.14,1.3
100398,2024-01-05,6,7,In Store,1,4.75,0.0,4.75,1.35
100399,2024-01-05,6,9,In Store,2,6.8,0.0,6.8,2.2
100400,2024-01-05,6,10,Mobile Order,1,3.95,0.0,3.95,1.4
100401,2024-01-05,6,5,Mobile Order,2,8.2,0.0,8.2,2.3
100402,2024-01-05,6,4,In Store,3,15.3,0.0,15.3,4.35
100403,2024-01-05,6,5,In Store,2,8.2,0.0,8.2,2.3
100404,2024-01-05,6,5,In Store,1,4.1,0.0,4.1,1.15
100405,2024-01-05,6,8,In Store,4,12.8,0.0,12.8,2.4
100406,2024-01-05,6,11,In Store,1,6.5,0.0,6.5,2.6
100407,2024-01-05,6,11,In Store,1,6.5,0.0,6.5,2.6
100408,2024-01-05,6,11,In Store,1,6.5,0.65,5.85,2.6
100409,2024-01-05,6,4,In Store,1,5.1,0.0,5.1,1.45
100410,2024-01-05,6,11,In Store,1,6.5,0.0,6.5,2.6
100411,2024-01-05,7,9,In Store,1,3.4,0.0,3.4,1.1
100412,2024-01-05,7,5,In Store,1,4.1,0.0,4.1,1.15
100413,2024-01-05,7,3,In Store,1,4.25,0.43,3.82,1.2
100414,2024-01-05,7,3,In Store,1,4.25,0.0,4.25,1.2
100415,2024-01-05,7,5,In Store,2,8.2,0.0,8.2,2.3
100416,2024-01-05,7,5,In Store,2,8.2,0.0,8.2,2.3
100417,2024-01-05,8,5,Mobile Order,2,8.2,0.0,8.2,2.3
100418,2024-01-05,8,2,In Store,1,3.5,0.0,3.5,0.95
100419,2024-01-05,8,8,Mobile Order,2,6.4,0.0,6.4,1.2
100420,2024-01-05,8,1,In Store,2,5.5,0.0,5.5,1.4
100421,2024-01-05,8,3,In Store,1,4.25,0.0,4.25,1.2
100422,2024-01-06,1,9,Mobile Order,2,6.8,0.0,6.8,2.2
100423,2024-01-06,1,7,In Store,2,9.5,0.0,9.5,2.7
100424,2024-01-06,1,3,In Store,1,4.25,0.0,4.25,1.2
100425,2024-01-06,1,12,In Store,1,16.0,0.0,16.0,7.5
100426,2024-01-06,1,4,In Store,2,10.2,0.0,10.2,2.9
100427,2024-01-06,1,4,In Store,1,5.1,0.0,5.1,1.45
100428,2024-01-06,1,8,In Store,1,3.2,0.0,3.2,0.6
100429,2024-01-06,1,12,Mobile Order,1,16.0,0.0,16.0,7.5
100430,2024-01-06,1,10,Delivery,1,3.95,0.0,3.95,1.4
100431,2024-01-06,1,6,In Store,1,4.6,0.0,4.6,1.3
100432,2024-01-06,1,6,In Store,4,18.4,0.0,18.4,5.2
100433,2024-01-06,2,7,In Store,1,4.75,0.0,4.75,1.35
100434,2024-01-06,2,3,In Store,1,4.25,0.43,3.82,1.2
100435,2024-01-06,2,1,In Store,1,2.75,0.0,2.75,0.7
100436,2024-01-06,2,2,In Store,1,3.5,0.0,3.5,0.95
100437,2024-01-06,2,1,Mobile Order,3,8.25,0.0,8.25,2.1
100438,2024-01-06,2,9,Mobile Order,3,10.2,0.0,10.2,3.3
100439,2024-01-06,3,6,In Store,1,4.6,0.0,4.6,1.3
100440,2024-01-06,3,1,Mobile Order,2,5.5,0.0,5.5,1.4
100441,2024-01-06,3,6,Mobile Order,1,4.6,0.0,4.6,1.3
100442,2024-01-06,3,10,Mobile Order,1,3.95,0.0,3.95,1.4
100443,2024-01-06,3,7,In Store,1,4.75,0.0,4.75,1.35
100444,2024-01-06,3,11,Mobile Order,1,6.5,0.0,6.5,2.6
100445,2024-01-06,3,7,In Store,1,4.75,0.0,4.75,1.35
100446,2024-01-06,3,5,In Store,2,8.2,0.0,8.2,2.3
100447,2024-01-06,4,4,Mobile Order,1,5.1,0.0,5.1,1.45
100448,2024-01-06,4,3,In Store,2,8.5,0.0,8.5,2.4
100449,2024-01-06,4,8,In Store,1,3.2,0.0,3.2,0.6
100450,2024-01-06,4,9,In Store,3,10.2,0.0,10.2,3.3
100451,2024-01-06,4,5,In Store,1,4.1,0.0,4.1,1.15
100452,2024-01-06,4,7,Mobile Order,1,4.75,0.0,4.75,1.35
100453,2024-01-06,4,2,In Store,2,7.0,0.7,6.3,1.9
100454,2024-01-06,4,10,In Store,2,7.9,0.0,7.9,2.8
100455,2024-01-06,4,2,Mobile Order,1,3.5,0.0,3.5,0.95
100456,2024-01-06,5,2,Mobile Order,1,3.5,0.0,3.5,0.95
100457,2024-01-06,5,5,In Store,1,4.1,0.0,4.1,1.15
100458,2024-01-06,5,6,In Store,1,4.6,0.0,4.6,1.3
100459,2024-01-06,5,7,In Store,2,9.5,0.95,8.55,2.7
100460,2024-01-06,5,9,In Store,1,3.4,0.0,3.4,1.1
100461,2024-01-06,5,8,In Store,1,3.2,0.0,3.2,0.6
100462,2024-01-06,5,4,Delivery,1,5.1,0.0,5.1,1.45
100463,2024-01-06,5,11,In Store,1,6.5,0.0,6.5,2.6
100464,2024-01-06,5,2,In Store,2,7.0,0.0,7.0,1.9
100465,2024-01-06,6,8,In Store,3,9.6,0.0,9.6,1.8
100466,2024-01-06,6,8,In Store,1,3.2,0.0,3.2,0.6
100467,2024-01-06,6,7,In Store,1,4.75,0.0,4.75,1.35
100468,2024-01-06,6,8,In Store,2,6.4,0.0,6.4,1.2
100469,2024-01-06,6,6,In Store,1,4.6,0.0,4.6,1.3
100470,2024-01-06,6,6,In Store,1,4.6,0.0,4.6,1.3
100471,2024-01-06,6,3,In Store,2,8.5,0.0,8.5,2.4
100472,2024-01-06,6,7,In Store,1,4.75,0.0,4.75,1.35
100473,2024-01-06,6,4,In Store,1,5.1,0.51,4.59,1.45
100474,2024-01-06,6,12,Delivery,1,16.0,0.0,16.0,7.5
100475,2024-01-06,6,3,In Store,1,4.25,0.0,4.25,1.2
100476,2024-01-06,7,2,Mobile Order,1,3.5,0.0,3.5,0.95
100477,2024-01-06,7,9,In Store,1,3.4,0.0,3.4,1.1
100478,2024-01-06,7,11,In Store,2,13.0,0.0,13.0,5.2
100479,2024-01-06,7,4,In Store,1,5.1,0.0,5.1,1.45
100480,2024-01-06,7,3,In Store,1,4.25,0.0,4.25,1.2
100481,2024-01-06,7,1,In Store,3,8.25,0.0,8.25,2.1
100482,2024-01-06,8,4,In Store,1,5.1,0.0,5.1,1.45
100483,2024-01-06,8,1,In Store,1,2.75,0.0,2.75,0.7
100484,2024-01-06,8,5,Mobile Order,2,8.2,0.0,8.2,2.3
100485,2024-01-06,8,3,Mobile Order,1,4.25,0.0,4.25,1.2
100486,2024-01-07,1,7,In Store,2,9.5,0.0,9.5,2.7
100487,2024-01-07,1,5,Delivery,1,4.1,0.0,4.1,1.15
100488,2024-01-07,1,4,In Store,1,5.1,0.0,5.1,1.45
100489,2024-01-07,1,5,Mobile Order,1,4.1,0.41,3.69,1.15
100490,2024-01-07,1,4,In Store,1,5.1,0.0,5.1,1.45
100491,2024-01-07,1,1,In Store,2,5.5,0.0,5.5,1.4
100492,2024-01-07,1,4,In Store,1,5.1,0.0,5.1,1.45
100493,2024-01-07,1,3,In Store,1,4.25,0.0,4.25,1.2
100494,2024-01-07,1,6,In Store,2,9.2,0.0,9.2,2.6
100495,2024-01-07,1,2,Mobile Order,2,7.0,0.0,7.0,1.9
100496,2024-01-07,1,5,In Store,1,4.1,0.0,4.1,1.15
100497,2024-01-07,1,9,In Store,1,3.4,0.34,3.06,1.1
100498,2024-01-07,2,9,In Store,1,3.4,0.0,3.4,1.1
100499,2024-01-07,2,1,In Store,2,5.5,0.0,5.5,1.4
100500,2024-01-07,2,10,Mobile Order,1,3.95,0.79,3.16,1.4
100501,2024-01-07,2,2,In Store,1,3.5,0.0,3.5,0.95
100502,2024-01-07,2,5,In Store,1,4.1,0.0,4.1,1.15
100503,2024-01-07,2,9,In Store,1,3.4,0.0,3.4,1.1
100504,2024-01-07,3,12,Delivery,1,16.0,0.0,16.0,7.5
100505,2024-01-07,3,7,In Store,2,9.5,0.0,9.5,2.7
100506,2024-01-07,3,12,In Store,1,16.0,0.0,16.0,7.5
100507,2024-01-07,3,2,In Store,1,3.5,0.0,3.5,0.95
100508,2024-01-07,3,2,In Store,2,7.0,0.7,6.3,1.9
100509,2024-01-07,3,5,Mobile Order,2,8.2,0.0,8.2,2.3
100510,2024-01-07,3,9,In Store,3,10.2,1.02,9.18,3.3
100511,2024-01-07,3,9,Mobile Order,1,3.4,0.34,3.06,1.1
100512,2024-01-07,3,9,Mobile Order,1,3.4,0.0,3.4,1.1
100513,2024-01-07,4,2,In Store,2,7.0,0.0,7.0,1.9
100514,2024-01-07,4,4,Mobile Order,2,10.2,0.0,10.2,2.9
100515,2024-01-07,4,2,In Store,3,10.5,0.0,10.5,2.85
100516,2024-01-07,4,4,In Store,2,10.2,0.0,10.2,2.9
100517,2024-01-07,4,4,Mobile Order,1,5.1,0.0,5.1,1.45
100518,2024-01-07,4,4,In Store,3,15.3,0.0,15.3,4.35
100519,2024-01-07,5,4,In Store,2,10.2,0.0,10.2,2.9
100520,2024-01-07,5,6,In Store,2,9.2,0.0,9.2,2.6
100521,2024-01-07,5,9,Mobile Order,1,3.4,0.0,3.4,1.1
100522,2024-01-07,5,5,In Store,2,8.2,0.0,8.2,2.3
100523,2024-01-07,5,2,Mobile Order,1,3.5,0.0,3.5,0.95
100524,2024-01-07,5,8,In Store,1,3.2,0.0,3.2,0.6
100525,2024-01-07,5,4,In Store,1,5.1,0.0,5.1,1.45
100526,2024-01-07,6,11,Mobile Order,1,6.5,0.0,6.5,2.6
100527,2024-01-07,6,3,In Store,1,4.25,0.0,4.25,1.2
100528,2024-01-07,6,10,In Store,1,3.95,0.0,3.95,1.4
100529,2024-01-07,6,2,Mobile Order,2,7.0,0.0,7.0,1.9
100530,2024-01-07,6,4,Delivery,2,10.2,0.0,10.2,2.9
100531,2024-01-07,6,3,In Store,2,8.5,0.0,8.5,2.4
100532,2024-01-07,6,4,In Store,1,5.1,0.0,5.1,1.45
100533,2024-01-07,6,10,In Store,1,3.95,0.4,3.55,1.4
100534,2024-01-07,6,11,Mobile Order,4,26.0,0.0,26.0,10.4
100535,2024-01-07,6,11,In Store,1,6.5,0.0,6.5,2.6
100536,2024-01-07,6,5,Mobile Order,2,8.2,0.82,7.38,2.3
100537,2024-01-07,6,3,Delivery,2,8.5,0.0,8.5,2.4
100538,2024-01-07,7,6,In Store,2,9.2,0.92,8.28,2.6
100539,2024-01-07,7,4,In Store,1,5.1,0.0,5.1,1.45
100540,2024-01-07,7,4,Mobile Order,1,5.1,0.0,5.1,1.45
100541,2024-01-07,7,4,In Store,1,5.1,0.0,5.1,1.45
100542,2024-01-07,7,6,Mobile Order,2,9.2,0.0,9.2,2.6
100543,2024-01-07,7,5,In Store,1,4.1,0.0,4.1,1.15
100544,2024-01-07,7,10,In Store,2,7.9,0.0,7.9,2.8
100545,2024-01-07,8,3,In Store,1,4.25,0.0,4.25,1.2
100546,2024-01-07,8,6,Mobile Order,4,18.4,0.0,18.4,5.2
100547,2024-01-07,8,1,In Store,1,2.75,0.0,2.75,0.7
100548,2024-01-08,1,7,In Store,1,4.75,0.0,4.75,1.35
100549,2024-01-08,1,4,In Store,1,5.1,0.0,5.1,1.45
100550,2024-01-08,1,4,Mobile Order,1,5.1,0.0,5.1,1.45
100551,2024-01-08,1,6,Mobile Order,4,18.4,1.84,16.56,5.2
100552,2024-01-08,1,6,In Store,1,4.6,0.0,4.6,1.3
100553,2024-01-08,1,9,In Store,2,6.8,0.0,6.8,2.2
100554,2024-01-08,1,5,In Store,1,4.1,0.0,4.1,1.15
100555,2024-01-08,1,3,In Store,1,4.25,0.0,4.25,1.2
100556,2024-01-08,1,12,Mobile Order,1,16.0,0.0,16.0,7.5
100557,2024-01-08,1,9,In Store,1,3.4,0.0,3.4,1.1
100558,2024-01-08,1,4,In Store,1,5.1,0.0,5.1,1.45
100559,2024-01-08,1,5,In Store,2,8.2,0.82,7.38,2.3
100560,2024-01-08,1,2,In Store,1,3.5,0.0,3.5,0.95
100561,2024-01-08,1,5,In Store,1,4.1,0.0,4.1,1.15
100562,2024-01-08,1,10,In Store,1,3.95,0.0,3.95,1.4
100563,2024-01-08,1,6,In Store,1,4.6,0.0,4.6,1.3
100564,2024-01-08,2,4,In Store,1,5.1,0.0,5.1,1.45
100565,2024-01-08,2,10,Mobile Order,1,3.95,0.0,3.95,1.4
100566,2024-01-08,2,4,In Store,1,5.1,0.0,5.1,1.45
100567,2024-01-08,2,4,Mobile Order,1,5.1,1.02,4.08,1.45
100568,2024-01-08,2,6,In Store,1,4.6,0.0,4.6,1.3
100569,2024-01-08,2,4,In Store,1,5.1,0.51,4.59,1.45
100570,2024-01-08,2,8,In Store,3,9.6,0.0,9.6,1.8
100571,2024-01-08,2,3,In Store,1,4.25,0.43,3.82,1.2
100572,2024-01-08,2,2,Mobile Order,2,7.0,0.0,7.0,1.9
100573,2024-01-08,2,6,In Store,3,13.8,0.0,13.8,3.9
100574,2024-01-08,2,3,In Store,1,4.25,0.0,4.25,1.2
100575,2024-01-08,2,3,Mobile Order,1,4.25,0.85,3.4,1.2
100576,2024-01-08,2,3,Mobile Order,3,12.75,0.0,12.75,3.6
100577,2024-01-08,3,10,In Store,1,3.95,0.0,3.95,1.4
100578,2024-01-08,3,2,In Store,1,3.5,0.0,3.5,0.95
100579,2024-01-08,3,9,In Store,1,3.4,0.0,3.4,1.1
100580,2024-01-08,3,6,In Store,2,9.2,0.0,9.2,2.6
100581,2024-01-08,3,4,In Store,3,15.3,1.53,13.77,4.35
100582,2024-01-08,3,5,In Store,1,4.1,0.0,4.1,1.15
100583,2024-01-08,3,8,Mobile Order,2,6.4,0.0,6.4,1.2
100584,2024-01-08,3,5,Mobile Order,1,4.1,0.0,4.1,1.15
100585,2024-01-08,3,11,In Store,1,6.5,0.0,6.5,2.6
100586,2024-01-08,3,5,Mobile Order,1,4.1,0.0,4.1,1.15
100587,2024-01-08,3,8,In Store,1,3.2,0.0,3.2,0.6
100588,2024-01-08,3,5,Delivery,3,12.3,0.0,12.3,3.45
100589,2024-01-08,4,6,In Store,1,4.6,0.0,4.6,1.3
100590,2024-01-08,4,9,Mobile Order,1,3.4,0.0,3.4,1.1
100591,2024-01-08,4,9,Mobile Order,1,3.4,0.0,3.4,1.1
100592,2024-01-08,4,4,Mobile Order,1,5.1,0.0,5.1,1.45
100593,2024-01-08,4,4,Mobile Order,1,5.1,0.0,5.1,1.45
100594,2024-01-08,4,8,Mobile Order,1,3.2,0.0,3.2,0.6
100595,2024-01-08,4,12,In Store,3,48.0,0.0,48.0,22.5
100596,2024-01-08,4,5,Mobile Order,2,8.2,0.0,8.2,2.3
100597,2024-01-08,4,11,In Store,2,13.0,0.0,13.0,5.2
100598,2024-01-08,4,12,In Store,1,16.0,0.0,16.0,7.5
100599,2024-01-08,5,2,Delivery,1,3.5,0.0,3.5,0.95
100600,2024-01-08,5,1,In Store,1,2.75,0.28,2.47,0.7
100601,2024-01-08,5,6,In Store,2,9.2,0.0,9.2,2.6
100602,2024-01-08,5,11,In Store,2,13.0,0.0,13.0,5.2
100603,2024-01-08,5,10,In Store,2,7.9,0.0,7.9,2.8
100604,2024-01-08,5,3,In Store,1,4.25,0.0,4.25,1.2
100605,2024-01-08,5,4,Mobile Order,1,5.1,0.0,5.1,1.45
100606,2024-01-08,6,7,In Store,1,4.75,0.0,4.75,1.35
100607,2024-01-08,6,3,In Store,1,4.25,0.0,4.25,1.2
100608,2024-01-08,6,7,In Store,2,9.5,0.0,9.5,2.7
100609,2024-01-08,6,7,Delivery,1,4.75,0.0,4.75,1.35
100610,2024-01-08,6,3,In Store,1,4.25,0.0,4.25,1.2
100611,2024-01-08,6,3,In Store,2,8.5,0.85,7.65,2.4
100612,2024-01-08,6,2,Mobile Order,1,3.5,0.0,3.5,0.95
100613,2024-01-08,6,1,In Store,1,2.75,0.0,2.75,0.7
100614,2024-01-08,6,8,In Store,1,3.2,0.0,3.2,0.6
100615,2024-01-08,6,6,In Store,1,4.6,0.0,4.6,1.3
100616,2024-01-08,6,3,Mobile Order,1,4.25,0.85,3.4,1.2
100617,2024-01-08,6,6,In Store,1,4.6,0.0,4.6,1.3
100618,2024-01-08,6,8,In Store,1,3.2,0.0,3.2,0.6
100619,2024-01-08,6,9,Delivery,2,6.8,0.0,6.8,2.2
100620,2024-01-08,6,4,Delivery,4,20.4,0.0,20.4,5.8
100621,2024-01-08,6,6,In Store,2,9.2,0.0,9.2,2.6
100622,2024-01-08,6,1,Mobile Order,1,2.75,0.0,2.75,0.7
100623,2024-01-08,6,7,Delivery,1,4.75,0.0,4.75,1.35
100624,2024-01-08,7,6,Mobile Order,1,4.6,0.0,4.6,1.3
100625,2024-01-08,7,1,Delivery,1,2.75,0.0,2.75,0.7
100626,2024-01-08,7,7,Mobile Order,1,4.75,0.0,4.75,1.35
100627,2024-01-08,7,9,In Store,1,3.4,0.34,3.06,1.1
100628,2024-01-08,7,4,Mobile Order,1,5.1,0.51,4.59,1.45
100629,2024-01-08,7,5,In Store,1,4.1,0.0,4.1,1.15
100630,2024-01-08,7,10,Mobile Order,2,7.9,0.0,7.9,2.8
100631,2024-01-08,7,7,In Store,1,4.75,0.0,4.75,1.35
100632,2024-01-08,7,10,Mobile Order,1,3.95,0.4,3.55,1.4
100633,2024-01-08,7,1,Delivery,1,2.75,0.0,2.75,0.7
100634,2024-01-08,8,1,In Store,2,5.5,0.0,5.5,1.4
100635,2024-01-08,8,11,In Store,1,6.5,0.0,6.5,2.6
100636,2024-01-08,8,11,In Store,2,13.0,0.0,13.0,5.2
100637,2024-01-08,8,9,In Store,1,3.4,0.0,3.4,1.1
100638,2024-01-09,1,5,In Store,1,4.1,0.0,4.1,1.15
100639,2024-01-09,1,12,In Store,1,16.0,0.0,16.0,7.5
100640,2024-01-09,1,5,In Store,1,4.1,0.0,4.1,1.15
100641,2024-01-09,1,1,In Store,1,2.75,0.0,2.75,0.7
100642,2024-01-09,1,7,In Store,4,19.0,0.0,19.0,5.4
100643,2024-01-09,1,10,Mobile Order,1,3.95,0.4,3.55,1.4
100644,2024-01-09,1,7,In Store,2,9.5,0.0,9.5,2.7
100645,2024-01-09,1,6,In Store,1,4.6,0.0,4.6,1.3
100646,2024-01-09,1,1,Mobile Order,1,2.75,0.0,2.75,0.7
100647,2024-01-09,1,2,Mobile Order,1,3.5,0.0,3.5,0.95
100648,2024-01-09,1,4,Mobile Order,1,5.1,0.0,5.1,1.45
100649,2024-01-09,1,10,In Store,1,3.95,0.0,3.95,1.4
100650,2024-01-09,1,3,In Store,3,12.75,0.0,12.75,3.6
100651,2024-01-09,2,3,In Store,2,8.5,0.0,8.5,2.4
100652,2024-01-09,2,9,In Store,2,6.8,0.0,6.8,2.2
100653,2024-01-09,2,3,Mobile Order,1,4.25,0.0,4.25,1.2
100654,2024-01-09,2,8,In Store,1,3.2,0.0,3.2,0.6
100655,2024-01-09,2,10,In Store,2,7.9,0.0,7.9,2.8
100656,2024-01-09,2,5,In Store,2,8.2,0.0,8.2,2.3
100657,2024-01-09,2,8,Delivery,1,3.2,0.0,3.2,0.6
100658,2024-01-09,3,1,In Store,1,2.75,0.0,2.75,0.7
100659,2024-01-09,3,5,Delivery,1,4.1,0.0,4.1,1.15
100660,2024-01-09,3,9,In Store,2,6.8,0.0,6.8,2.2
100661,2024-01-09,3,10,Delivery,2,7.9,0.0,7.9,2.8
100662,2024-01-09,3,7,In Store,1,4.75,0.0,4.75,1.35
100663,2024-01-09,3,8,In Store,1,3.2,0.0,3.2,0.6
100664,2024-01-09,3,4,Mobile Order,1,5.1,0.0,5.1,1.45
100665,2024-01-09,3,11,Delivery,1,6.5,0.0,6.5,2.6
100666,2024-01-09,3,8,Mobile Order,1,3.2,0.0,3.2,0.6
100667,2024-01-09,4,6,In Store,1,4.6,0.0,4.6,1.3
100668,2024-01-09,4,5,In Store,1,4.1,0.0,4.1,1.15
100669,2024-01-09,4,9,In Store,1,3.4,0.0,3.4,1.1
100670,2024-01-09,4,11,Mobile Order,1,6.5,0.0,6.5,2.6
100671,2024-01-09,4,7,In Store,1,4.75,0.0,4.75,1.35
100672,2024-01-09,4,10,In Store,1,3.95,0.0,3.95,1.4
100673,2024-01-09,4,2,In Store,2,7.0,0.0,7.0,1.9
100674,2024-01-09,4,6,In Store,1,4.6,0.0,4.6,1.3
100675,2024-01-09,4,1,In Store,2,5.5,0.0,5.5,1.4
100676,2024-01-09,4,10,Mobile Order,2,7.9,0.0,7.9,2.8
100677,2024-01-09,4,4,Mobile Order,1,5.1,0.51,4.59,1.45
100678,2024-01-09,4,9,In Store,3,10.2,0.0,10.2,3.3
100679,2024-01-09,4,2,In Store,2,7.0,0.0,7.0,1.9
100680,2024-01-09,5,5,In Store,1,4.1,0.0,4.1,1.15
100681,2024-01-09,5,7,In Store,3,14.25,0.0,14.25,4.05
100682,2024-01-09,5,12,In Store,4,64.0,0.0,64.0,30.0
100683,2024-01-09,5,6,In Store,1,4.6,0.0,4.6,1.3
100684,2024-01-09,5,1,In Store,2,5.5,0.0,5.5,1.4
100685,2024-01-09,5,3,Mobile Order,1,4.25,0.0,4.25,1.2
100686,2024-01-09,5,7,In Store,3,14.25,1.43,12.82,4.05
100687,2024-01-09,5,8,In Store,1,3.2,0.0,3.2,0.6
100688,2024-01-09,5,7,In Store,1,4.75,0.0,4.75,1.35
100689,2024-01-09,6,4,In Store,3,15.3,1.53,13.77,4.35
100690,2024-01-09,6,7,In Store,3,14.25,0.0,14.25,4.05
100691,2024-01-09,6,7,Mobile Order,2,9.5,0.0,9.5,2.7
100692,2024-01-09,6,5,In Store,1,4.1,0.0,4.1,1.15
100693,2024-01-09,6,9,In Store,3,10.2,0.0,10.2,3.3
100694,2024-01-09,6,5,Mobile Order,1,4.1,0.82,3.28,1.15
100695,2024-01-09,6,2,Delivery,1,3.5,0.0,3.5,0.95
100696,2024-01-09,6,9,Mobile Order,2,6.8,0.0,6.8,2.2
100697,2024-01-09,6,3,In Store,2,8.5,0.0,8.5,2.4
100698,2024-01-09,6,8,In Store,2,6.4,0.0,6.4,1.2
100699,2024-01-09,7,2,Delivery,1,3.5,0.0,3.5,0.95
100700,2024-01-09,7,5,In Store,1,4.1,0.0,4.1,1.15
100701,2024-01-09,7,3,Mobile Order,1,4.25,0.0,4.25,1.2
100702,2024-01-09,7,4,In Store,2,10.2,0.0,10.2,2.9
100703,2024-01-09,7,4,Mobile Order,1,5.1,0.0,5.1,1.45
100704,2024-01-09,7,2,In Store,1,3.5,0.0,3.5,0.95
100705,2024-01-09,7,4,In Store,3,15.3,0.0,15.3,4.35
100706,2024-01-09,7,7,In Store,1,4.75,0.0,4.75,1.35
100707,2024-01-09,8,3,In Store,2,8.5,0.0,8.5,2.4
100708,2024-01-09,8,2,Mobile Order,1,3.5,0.35,3.15,0.95
100709,2024-01-09,8,3,In Store,1,4.25,0.0,4.25,1.2
100710,2024-01-09,8,5,In Store,1,4.1,0.0,4.1,1.15
100711,2024-01-09,8,3,In Store,1,4.25,0.0,4.25,1.2
100712,2024-01-09,8,3,In Store,1,4.25,0.0,4.25,1.2
100713,2024-01-10,1,4,Mobile Order,1,5.1,0.0,5.1,1.45
100714,2024-01-10,1,9,In Store,1,3.4,0.0,3.4,1.1
100715,2024-01-10,1,9,In Store,1,3.4,0.0,3.4,1.1
100716,2024-01-10,1,2,In Store,1,3.5,0.0,3.5,0.95
100717,2024-01-10,1,3,In Store,1,4.25,0.0,4.25,1.2
100718,2024-01-10,1,5,In Store,1,4.1,0.0,4.1,1.15
100719,2024-01-10,1,5,In Store,1,4.1,0.0,4.1,1.15
100720,2024-01-10,1,4,In Store,1,5.1,0.51,4.59,1.45
100721,2024-01-10,1,1,Delivery,2,5.5,0.0,5.5,1.4
100722,2024-01-10,1,11,Delivery,3,19.5,0.0,19.5,7.8
100723,2024-01-10,1,4,Mobile Order,1,5.1,1.02,4.08,1.45
100724,2024-01-10,1,1,Mobile Order,1,2.75,0.0,2.75,0.7
100725,2024-01-10,2,10,In Store,1,3.95,0.0,3.95,1.4
100726,2024-01-10,2,4,Mobile Order,1,5.1,0.51,4.59,1.45
100727,2024-01-10,2,10,In Store,2,7.9,0.0,7.9,2.8
100728,2024-01-10,2,5,In Store,1,4.1,0.0,4.1,1.15
100729,2024-01-10,2,2,Mobile Order,1,3.5,0.35,3.15,0.95
100730,2024-01-10,2,12,Mobile Order,4,64.0,0.0,64.0,30.0
100731,2024-01-10,2,10,In Store,2,7.9,0.0,7.9,2.8
100732,2024-01-10,2,6,In Store,1,4.6,0.0,4.6,1.3
100733,2024-01-10,2,5,In Store,1,4.1,0.0,4.1,1.15
100734,2024-01-10,2,5,Delivery,1,4.1,0.0,4.1,1.15
100735,2024-01-10,2,5,Delivery,1,4.1,0.0,4.1,1.15
100736,2024-01-10,2,11,Mobile Order,2,13.0,0.0,13.0,5.2
100737,2024-01-10,3,6,In Store,1,4.6,0.0,4.6,1.3
100738,2024-01-10,3,5,In Store,1,4.1,0.0,4.1,1.15
100739,2024-01-10,3,4,In Store,1,5.1,0.0,5.1,1.45
100740,2024-01-10,3,9,In Store,1,3.4,0.0,3.4,1.1
100741,2024-01-10,3,6,In Store,1,4.6,0.46,4.14,1.3
100742,2024-01-10,3,5,Delivery,1,4.1,0.0,4.1,1.15
100743,2024-01-10,3,3,Mobile Order,1,4.25,0.85,3.4,1.2
100744,2024-01-10,3,1,In Store,2,5.5,0.0,5.5,1.4
100745,2024-01-10,3,10,In Store,2,7.9,0.0,7.9,2.8
100746,2024-01-10,3,4,In Store,1,5.1,0.0,5.1,1.45
100747,2024-01-10,3,6,In Store,1,4.6,0.0,4.6,1.3
100748,2024-01-10,3,1,In Store,1,2.75,0.0,2.75,0.7
100749,2024-01-10,3,4,Mobile Order,1,5.1,0.0,5.1,1.45
100750,2024-01-10,4,6,In Store,1,4.6,0.0,4.6,1.3
100751,2024-01-10,4,6,In Store,2,9.2,0.0,9.2,2.6
100752,2024-01-10,4,2,In Store,1,3.5,0.0,3.5,0.95
100753,2024-01-10,4,4,In Store,1,5.1,0.0,5.1,1.45
100754,2024-01-10,4,9,Mobile Order,1,3.4,0.0,3.4,1.1
